Dia,Hora,Temperatura,Umidade
25/10/2017,08:00:00,19.1,97
25/10/2017,08:15:00,19.3,97
25/10/2017,08:30:00,19.6,96
25/10/2017,08:45:00,20.1,94
25/10/2017,09:00:00,20.3,92
25/10/2017,09:15:00,20.1,92
25/10/2017,09:30:00,20.1,93
25/10/2017,09:45:00,20.3,92
25/10/2017,10:00:00,20.3,91
25/10/2017,10:15:00,20.8,89
25/10/2017,10:30:00,21.3,86
25/10/2017,10:45:00,22,85
25/10/2017,11:00:00,23.2,82
25/10/2017,11:15:00,23.2,77
25/10/2017,11:30:00,24,73
25/10/2017,11:45:00,24.5,73
25/10/2017,12:00:00,24.7,72
25/10/2017,12:15:00,24.5,70
25/10/2017,12:30:00,25.4,68
25/10/2017,12:45:00,25.2,68
25/10/2017,01:00:00,25.7,67
25/10/2017,01:15:00,25.9,61
25/10/2017,01:30:00,26.2,61
25/10/2017,01:45:00,26.4,61
25/10/2017,02:00:00,27.4,59
25/10/2017,02:15:00,26.7,62
25/10/2017,02:30:00,26.9,61
25/10/2017,02:45:00,26.4,61
25/10/2017,03:00:00,26.9,63
25/10/2017,03:15:00,26.9,62
25/10/2017,03:30:00,27.4,58
25/10/2017,03:45:00,27.1,60
25/10/2017,04:00:00,26.9,63
25/10/2017,04:15:00,24.5,71
25/10/2017,04:30:00,25.2,70
25/10/2017,04:45:00,24.9,71
25/10/2017,05:00:00,24.5,70
25/10/2017,05:15:00,24.9,69
25/10/2017,05:30:00,24.5,70
25/10/2017,05:45:00,24.7,68
25/10/2017,06:00:00,24.9,68
25/10/2017,06:15:00,24.5,69
25/10/2017,06:30:00,24,75
25/10/2017,06:45:00,23,80
25/10/2017,07:00:00,22.5,84
25/10/2017,07:15:00,22,86
25/10/2017,07:30:00,21.8,88
25/10/2017,07:45:00,21.5,89
25/10/2017,08:00:00,21.3,90
25/10/2017,08:15:00,21.3,90
25/10/2017,08:30:00,21,91
25/10/2017,08:45:00,20.8,92
25/10/2017,09:00:00,20.8,92
25/10/2017,09:15:00,20.5,92
25/10/2017,09:30:00,20.5,93
25/10/2017,09:45:00,20.3,93
25/10/2017,10:00:00,20.3,93
25/10/2017,10:15:00,20.5,92
25/10/2017,10:30:00,21.3,86
25/10/2017,10:45:00,21.5,85
25/10/2017,11:00:00,21.3,86
25/10/2017,11:15:00,21,87
25/10/2017,11:30:00,21,87
25/10/2017,11:45:00,20.8,88
26/10/2017,12:00:00,20.5,89
26/10/2017,12:15:00,20.5,89
26/10/2017,12:30:00,20.3,90
26/10/2017,12:45:00,20.3,90
26/10/2017,01:00:00,20.8,86
26/10/2017,01:15:00,20.5,87
26/10/2017,01:30:00,20.8,86
26/10/2017,01:45:00,20.8,85
26/10/2017,02:00:00,20.5,85
26/10/2017,02:15:00,21,82
26/10/2017,02:30:00,20.8,83
26/10/2017,02:45:00,20.5,83
26/10/2017,03:00:00,20.3,87
26/10/2017,04:15:00,19.8,94
26/10/2017,04:30:00,19.6,96
26/10/2017,04:45:00,19.6,97
26/10/2017,05:00:00,19.6,97
26/10/2017,05:15:00,19.6,97
26/10/2017,05:30:00,19.3,97
26/10/2017,05:45:00,19.3,97
26/10/2017,06:00:00,19.1,97
26/10/2017,06:15:00,19.3,96
26/10/2017,06:30:00,19.6,96
26/10/2017,06:45:00,19.8,93
26/10/2017,07:00:00,20.1,92
26/10/2017,07:15:00,20.3,91
26/10/2017,07:30:00,20.5,90
26/10/2017,07:45:00,20.5,91
26/10/2017,08:00:00,21,90
26/10/2017,08:15:00,22.3,83
26/10/2017,08:30:00,23,74
26/10/2017,08:45:00,23.7,73
26/10/2017,09:00:00,22.7,81
26/10/2017,09:15:00,22.5,82
26/10/2017,09:30:00,23,79
26/10/2017,09:45:00,22.5,80
26/10/2017,10:00:00,22.3,82
26/10/2017,10:15:00,21.3,83
26/10/2017,10:30:00,20.8,86
26/10/2017,10:45:00,20.5,88
26/10/2017,11:00:00,20.1,91
26/10/2017,11:15:00,19.8,92
26/10/2017,11:30:00,19.8,91
26/10/2017,11:45:00,19.3,93
26/10/2017,12:00:00,19.6,94
26/10/2017,12:15:00,20.5,94
26/10/2017,12:30:00,20.5,92
26/10/2017,12:45:00,20.8,91
26/10/2017,01:00:00,20.8,85
26/10/2017,01:15:00,22.5,79
26/10/2017,01:30:00,23,76
26/10/2017,01:45:00,23.5,78
26/10/2017,02:00:00,23.7,77
26/10/2017,02:15:00,23.7,73
26/10/2017,02:30:00,24,74
26/10/2017,02:45:00,24.2,71
26/10/2017,03:00:00,24.9,67
26/10/2017,03:15:00,25.4,68
26/10/2017,03:30:00,25.7,65
26/10/2017,03:45:00,25.9,63
26/10/2017,04:00:00,25.9,63
26/10/2017,04:15:00,26.4,61
26/10/2017,04:30:00,26.7,61
26/10/2017,04:45:00,26.7,61
26/10/2017,05:00:00,26.7,59
26/10/2017,05:15:00,26.2,60
26/10/2017,05:30:00,26.2,60
26/10/2017,05:45:00,25.7,64
26/10/2017,06:00:00,25.7,65
26/10/2017,06:15:00,25.4,69
26/10/2017,06:30:00,24.2,75
26/10/2017,06:45:00,23.5,77
26/10/2017,07:00:00,23,80
26/10/2017,07:15:00,22.7,79
26/10/2017,07:30:00,22,83
26/10/2017,07:45:00,21.8,85
26/10/2017,08:00:00,21.5,86
26/10/2017,08:15:00,21.8,87
26/10/2017,08:30:00,21.5,86
26/10/2017,08:45:00,21,88
26/10/2017,09:00:00,21,88
26/10/2017,09:15:00,21,88
26/10/2017,09:30:00,21.5,84
26/10/2017,09:45:00,21.3,85
26/10/2017,10:00:00,21.3,86
26/10/2017,10:15:00,20.8,88
26/10/2017,10:30:00,20.8,89
26/10/2017,10:45:00,20.8,88
26/10/2017,11:00:00,20.5,89
26/10/2017,11:15:00,20.3,91
26/10/2017,11:30:00,20.3,91
26/10/2017,11:45:00,20.1,91
27/10/2017,12:00:00,20.1,91
27/10/2017,12:15:00,20.1,92
27/10/2017,12:30:00,21.3,85
27/10/2017,12:45:00,21.5,83
27/10/2017,01:00:00,21.3,84
27/10/2017,01:15:00,21.3,86
27/10/2017,01:30:00,21,87
27/10/2017,01:45:00,21.3,89
27/10/2017,02:00:00,20.8,92
27/10/2017,02:15:00,20.5,93
27/10/2017,02:30:00,20.5,94
27/10/2017,02:45:00,20.5,94
27/10/2017,03:00:00,20.3,95
27/10/2017,04:15:00,20.8,88
27/10/2017,04:30:00,21.5,85
27/10/2017,04:45:00,21.3,86
27/10/2017,05:00:00,20.8,88
27/10/2017,05:15:00,21.5,81
27/10/2017,05:30:00,21.8,80
27/10/2017,05:45:00,21.5,82
27/10/2017,06:00:00,21.5,81
27/10/2017,06:15:00,21.5,80
27/10/2017,06:30:00,22,76
27/10/2017,06:45:00,22.5,73
27/10/2017,07:00:00,22.7,73
27/10/2017,07:15:00,23,74
27/10/2017,07:30:00,23.7,73
27/10/2017,07:45:00,23.7,75
27/10/2017,08:00:00,23.2,83
27/10/2017,08:15:00,24.5,78
27/10/2017,08:30:00,24.9,78
27/10/2017,08:45:00,25.7,73
27/10/2017,09:00:00,29.6,52
27/10/2017,09:15:00,29.1,52
27/10/2017,09:30:00,30.6,42
27/10/2017,09:45:00,27.9,51
27/10/2017,10:00:00,26.4,59
27/10/2017,10:15:00,25.9,58
27/10/2017,10:30:00,24.9,61
27/10/2017,10:45:00,24.2,67
27/10/2017,11:00:00,23,77
27/10/2017,11:15:00,22.5,81
27/10/2017,11:30:00,21,89
27/10/2017,11:45:00,21,90
27/10/2017,12:00:00,21.3,92
27/10/2017,12:15:00,22,91
27/10/2017,12:30:00,21.5,91
27/10/2017,12:45:00,22,92
27/10/2017,01:00:00,22.7,85
27/10/2017,01:15:00,23.2,82
27/10/2017,01:30:00,23.7,81
27/10/2017,01:45:00,24.2,80
27/10/2017,02:00:00,24.2,77
27/10/2017,02:15:00,24,76
27/10/2017,02:30:00,24.9,72
27/10/2017,02:45:00,24.7,72
27/10/2017,03:00:00,25.4,70
27/10/2017,03:15:00,25.2,74
27/10/2017,03:30:00,24.9,76
27/10/2017,03:45:00,24,78
27/10/2017,04:00:00,23.7,80
27/10/2017,04:15:00,23.7,80
27/10/2017,04:30:00,24.2,76
27/10/2017,04:45:00,23.7,80
27/10/2017,05:00:00,23.5,78
27/10/2017,05:15:00,24.2,76
27/10/2017,05:30:00,24,76
27/10/2017,05:45:00,23.7,75
27/10/2017,06:00:00,23.7,75
27/10/2017,06:15:00,23.5,75
27/10/2017,06:30:00,23.2,78
27/10/2017,06:45:00,23,80
27/10/2017,07:00:00,23,80
27/10/2017,07:15:00,23.2,80
27/10/2017,07:30:00,23.2,79
27/10/2017,07:45:00,23.5,79
27/10/2017,08:00:00,23.2,81
27/10/2017,08:15:00,23,82
27/10/2017,08:30:00,23,83
27/10/2017,08:45:00,23.2,82
27/10/2017,09:00:00,23.5,81
27/10/2017,09:15:00,23.2,84
27/10/2017,09:30:00,22.5,89
27/10/2017,09:45:00,22.3,88
27/10/2017,10:00:00,21.8,90
27/10/2017,10:15:00,21.8,91
27/10/2017,10:30:00,20.8,93
27/10/2017,10:45:00,20.3,95
27/10/2017,11:00:00,20.5,96
27/10/2017,11:15:00,20.3,96
27/10/2017,11:30:00,20.1,96
27/10/2017,11:45:00,20.1,97
28/10/2017,12:00:00,19.8,97
28/10/2017,12:15:00,19.8,97
28/10/2017,12:30:00,19.6,95
28/10/2017,12:45:00,19.8,94
28/10/2017,01:00:00,19.8,95
28/10/2017,01:15:00,20.1,96
28/10/2017,01:30:00,19.8,96
28/10/2017,01:45:00,20.3,96
28/10/2017,02:00:00,20.1,97
28/10/2017,02:15:00,20.1,97
28/10/2017,02:30:00,21,87
28/10/2017,02:45:00,22.3,73
28/10/2017,03:00:00,23,69
28/10/2017,04:15:00,21.8,78
28/10/2017,04:30:00,23.2,69
28/10/2017,04:45:00,23,70
28/10/2017,05:00:00,24,62
28/10/2017,05:15:00,24,61
28/10/2017,05:30:00,24.7,57
28/10/2017,05:45:00,24.7,57
28/10/2017,06:00:00,24.5,58
28/10/2017,06:15:00,25.2,55
28/10/2017,06:30:00,25.2,53
28/10/2017,06:45:00,24.5,58
28/10/2017,07:00:00,24.2,62
28/10/2017,07:15:00,24.2,58
28/10/2017,07:30:00,24.9,57
28/10/2017,07:45:00,25.2,54
28/10/2017,08:00:00,25.7,52
28/10/2017,08:15:00,25.9,52
28/10/2017,08:30:00,26.2,49
28/10/2017,08:45:00,26.7,49
28/10/2017,09:00:00,26.4,51
28/10/2017,09:15:00,26.9,46
28/10/2017,09:30:00,28.6,45
28/10/2017,09:45:00,27.6,46
28/10/2017,10:00:00,28.1,45
28/10/2017,10:15:00,28.6,44
28/10/2017,10:30:00,29.1,43
28/10/2017,10:45:00,28.6,43
28/10/2017,11:00:00,28.8,42
28/10/2017,11:15:00,28.6,43
28/10/2017,11:30:00,29.3,43
28/10/2017,11:45:00,29.3,41
28/10/2017,12:00:00,29.1,43
28/10/2017,12:15:00,29.3,43
28/10/2017,12:30:00,30.1,43
28/10/2017,12:45:00,30.8,42
28/10/2017,01:00:00,31,41
28/10/2017,01:15:00,32.5,38
28/10/2017,01:30:00,32,39
28/10/2017,01:45:00,31.5,40
28/10/2017,02:00:00,31.5,43
28/10/2017,02:15:00,31.5,46
28/10/2017,02:30:00,31,42
28/10/2017,02:45:00,30.8,43
28/10/2017,03:00:00,31.3,44
28/10/2017,03:15:00,30.8,43
28/10/2017,03:30:00,30.8,45
28/10/2017,03:45:00,30.6,43
28/10/2017,04:00:00,30.8,43
28/10/2017,04:15:00,30.6,44
28/10/2017,04:30:00,31.8,41
28/10/2017,04:45:00,32,39
28/10/2017,05:00:00,31.5,42
28/10/2017,05:15:00,30.8,45
28/10/2017,05:30:00,30.8,44
28/10/2017,05:45:00,31.5,42
28/10/2017,06:00:00,30.1,47
28/10/2017,06:15:00,29.3,49
28/10/2017,06:30:00,28.1,59
28/10/2017,06:45:00,27.1,63
28/10/2017,07:00:00,26.2,66
28/10/2017,07:15:00,25.4,69
28/10/2017,07:30:00,24.9,72
28/10/2017,07:45:00,24.5,72
28/10/2017,08:00:00,24.2,73
28/10/2017,08:15:00,24,76
28/10/2017,08:30:00,23.7,78
28/10/2017,08:45:00,23.5,78
28/10/2017,09:00:00,23.5,73
28/10/2017,09:15:00,23.7,75
28/10/2017,09:30:00,23.2,72
28/10/2017,09:45:00,23,74
28/10/2017,10:00:00,22.7,75
28/10/2017,10:15:00,22.7,73
28/10/2017,10:30:00,23,74
28/10/2017,10:45:00,22.5,76
28/10/2017,11:00:00,22.3,77
28/10/2017,11:15:00,22.3,77
28/10/2017,11:30:00,22.5,73
28/10/2017,11:45:00,24,60
29/10/2017,12:00:00,23,69
29/10/2017,12:15:00,23,67
29/10/2017,12:30:00,22.3,73
29/10/2017,12:45:00,22,74
29/10/2017,01:00:00,21.8,73
29/10/2017,01:15:00,21.5,74
29/10/2017,01:30:00,21.3,74
29/10/2017,01:45:00,21,79
29/10/2017,02:00:00,20.8,80
29/10/2017,02:15:00,20.5,81
29/10/2017,02:30:00,21,76
29/10/2017,02:45:00,20.8,76
29/10/2017,03:00:00,20.5,80
29/10/2017,04:15:00,20.1,83
29/10/2017,04:30:00,20.1,82
29/10/2017,04:45:00,19.8,84
29/10/2017,05:00:00,19.8,84
29/10/2017,05:15:00,19.6,85
29/10/2017,05:30:00,19.8,86
29/10/2017,05:45:00,19.8,86
29/10/2017,06:00:00,19.8,86
29/10/2017,06:15:00,20.1,86
29/10/2017,06:30:00,19.8,87
29/10/2017,06:45:00,20.1,86
29/10/2017,07:00:00,20.8,86
29/10/2017,07:15:00,21,84
29/10/2017,07:30:00,21.8,83
29/10/2017,07:45:00,22.7,80
29/10/2017,08:00:00,24.5,74
29/10/2017,08:15:00,24.9,72
29/10/2017,08:30:00,24.9,73
29/10/2017,08:45:00,25.2,65
29/10/2017,09:00:00,27.4,59
29/10/2017,09:15:00,26.7,62
29/10/2017,09:30:00,24.9,68
29/10/2017,09:45:00,25.4,67
29/10/2017,10:00:00,25.2,69
29/10/2017,10:15:00,25.4,70
29/10/2017,10:30:00,26.4,69
29/10/2017,10:45:00,26.2,69
29/10/2017,11:00:00,27.6,63
29/10/2017,11:15:00,27.6,64
29/10/2017,11:30:00,26.4,69
29/10/2017,11:45:00,25.4,70
29/10/2017,12:00:00,26.4,64
29/10/2017,12:15:00,26.9,70
29/10/2017,12:30:00,25.7,74
29/10/2017,12:45:00,24.9,78
29/10/2017,01:00:00,25.2,80
29/10/2017,01:15:00,26.2,74
29/10/2017,01:30:00,25.7,74
29/10/2017,01:45:00,26.2,72
29/10/2017,02:00:00,24.7,77
29/10/2017,02:15:00,24.5,76
29/10/2017,02:30:00,24,73
29/10/2017,02:45:00,23.5,73
29/10/2017,03:00:00,23.7,71
29/10/2017,03:15:00,24.7,68
29/10/2017,03:30:00,24.2,66
29/10/2017,03:45:00,24.2,65
29/10/2017,04:00:00,24.5,66
29/10/2017,04:15:00,24.5,62
29/10/2017,04:30:00,23.5,52
29/10/2017,04:45:00,23.2,49
29/10/2017,05:00:00,23.2,52
29/10/2017,05:15:00,23.2,52
29/10/2017,05:30:00,23,52
29/10/2017,05:45:00,22.7,58
29/10/2017,06:00:00,22.5,57
29/10/2017,06:15:00,22,57
29/10/2017,06:30:00,22,62
29/10/2017,06:45:00,21.8,62
29/10/2017,07:00:00,21.5,65
29/10/2017,07:15:00,21.3,68
29/10/2017,07:30:00,21,69
29/10/2017,07:45:00,21,71
29/10/2017,08:00:00,20.8,73
29/10/2017,08:15:00,21,73
29/10/2017,08:30:00,21,75
29/10/2017,08:45:00,21,75
29/10/2017,09:00:00,20.8,77
29/10/2017,09:15:00,20.8,78
29/10/2017,09:30:00,20.8,78
29/10/2017,09:45:00,20.8,79
29/10/2017,10:00:00,20.8,78
29/10/2017,10:15:00,20.8,79
29/10/2017,10:30:00,20.3,81
29/10/2017,10:45:00,20.1,80
29/10/2017,11:00:00,19.8,79
29/10/2017,11:15:00,19.6,78
29/10/2017,11:30:00,19.6,80
29/10/2017,11:45:00,19.3,82
30/10/2017,12:00:00,19.1,80
30/10/2017,12:15:00,18.8,81
30/10/2017,12:30:00,18.8,81
30/10/2017,12:45:00,18.8,83
30/10/2017,01:00:00,18.6,82
30/10/2017,01:15:00,18.6,84
30/10/2017,01:30:00,18.8,83
30/10/2017,01:45:00,18.8,83
30/10/2017,02:00:00,19.3,82
30/10/2017,02:15:00,20.1,80
30/10/2017,02:30:00,20.1,78
30/10/2017,02:45:00,20.1,78
30/10/2017,03:00:00,19.8,80
30/10/2017,04:15:00,19.8,81
30/10/2017,04:30:00,19.6,82
30/10/2017,04:45:00,19.6,82
30/10/2017,05:00:00,20.1,77
30/10/2017,05:15:00,20.1,77
30/10/2017,05:30:00,20.3,79
30/10/2017,05:45:00,20.3,81
30/10/2017,06:00:00,20.3,82
30/10/2017,06:15:00,20.1,84
30/10/2017,06:30:00,20.1,85
30/10/2017,06:45:00,20.1,86
30/10/2017,07:00:00,20.1,86
30/10/2017,07:15:00,20.3,86
30/10/2017,07:30:00,20.3,87
30/10/2017,07:45:00,21.3,84
30/10/2017,08:00:00,21.3,77
30/10/2017,08:15:00,21.3,78
30/10/2017,08:30:00,21.5,77
30/10/2017,08:45:00,22,74
30/10/2017,09:00:00,23.7,66
30/10/2017,09:15:00,25.4,61
30/10/2017,09:30:00,24.7,62
30/10/2017,09:45:00,25.4,60
30/10/2017,10:00:00,24.9,64
30/10/2017,10:15:00,25.7,62
30/10/2017,10:30:00,26.4,62
30/10/2017,10:45:00,26.4,62
30/10/2017,11:00:00,26.7,61
30/10/2017,11:15:00,26.2,62
30/10/2017,11:30:00,27.1,61
30/10/2017,11:45:00,26.7,62
30/10/2017,12:00:00,27.1,58
30/10/2017,12:15:00,27.6,59
30/10/2017,12:30:00,27.9,57
30/10/2017,12:45:00,28.6,56
30/10/2017,01:00:00,27.1,60
30/10/2017,01:15:00,27.6,59
30/10/2017,01:30:00,28.1,58
30/10/2017,01:45:00,29.1,54
30/10/2017,02:00:00,28.6,55
30/10/2017,02:15:00,27.9,58
30/10/2017,02:30:00,28.4,57
30/10/2017,02:45:00,28.6,57
30/10/2017,03:00:00,26.9,65
30/10/2017,03:15:00,25.9,69
30/10/2017,03:30:00,25.7,71
30/10/2017,03:45:00,24.9,74
30/10/2017,04:00:00,25.4,73
30/10/2017,04:15:00,24.9,74
30/10/2017,04:30:00,26.2,72
30/10/2017,04:45:00,25.7,74
30/10/2017,05:00:00,25.4,76
30/10/2017,05:15:00,24.5,79
30/10/2017,05:30:00,24.7,78
30/10/2017,05:45:00,23.5,83
30/10/2017,06:00:00,23,85
30/10/2017,06:15:00,22.5,88
30/10/2017,06:30:00,22.3,89
30/10/2017,06:45:00,22,90
30/10/2017,07:00:00,22.3,90
30/10/2017,07:15:00,22.3,90
30/10/2017,07:30:00,22.3,90
30/10/2017,07:45:00,22.5,89
30/10/2017,08:00:00,22.7,89
30/10/2017,08:15:00,22.7,90
30/10/2017,08:30:00,22.7,89
30/10/2017,08:45:00,22.7,90
30/10/2017,09:00:00,22.7,90
30/10/2017,09:15:00,23,89
30/10/2017,09:30:00,21.8,93
30/10/2017,09:45:00,21.5,94
30/10/2017,10:00:00,21.3,94
30/10/2017,10:15:00,21.3,94
30/10/2017,10:30:00,21.3,93
30/10/2017,10:45:00,21.3,93
30/10/2017,11:00:00,21.3,94
30/10/2017,11:15:00,21.3,95
30/10/2017,11:30:00,21.5,96
30/10/2017,11:45:00,21.5,96
31/10/2017,12:00:00,21.5,96
31/10/2017,12:15:00,21.5,96
31/10/2017,12:30:00,21.5,94
31/10/2017,12:45:00,22.3,90
31/10/2017,01:00:00,22.3,87
31/10/2017,01:15:00,22.7,85
31/10/2017,01:30:00,23,84
31/10/2017,01:45:00,23,82
31/10/2017,02:00:00,22.7,85
31/10/2017,02:15:00,22.7,83
31/10/2017,02:30:00,22.7,82
31/10/2017,02:45:00,23,79
31/10/2017,03:00:00,24.2,70
31/10/2017,04:15:00,22,88
31/10/2017,04:30:00,22,86
31/10/2017,04:45:00,22,87
31/10/2017,05:00:00,21.8,89
31/10/2017,05:15:00,21.5,89
31/10/2017,05:30:00,21.8,86
31/10/2017,05:45:00,24,69
31/10/2017,06:00:00,24.2,68
31/10/2017,06:15:00,24,69
31/10/2017,06:30:00,22.7,81
31/10/2017,06:45:00,21.8,83
31/10/2017,07:00:00,20.8,91
31/10/2017,07:15:00,20.3,95
31/10/2017,07:30:00,20.3,95
31/10/2017,07:45:00,20.8,95
31/10/2017,08:00:00,21.3,93
31/10/2017,08:15:00,21.3,92
31/10/2017,08:30:00,24,80
31/10/2017,08:45:00,23.7,79
31/10/2017,09:00:00,23.7,80
31/10/2017,09:15:00,24.5,78
31/10/2017,09:30:00,25.9,71
31/10/2017,09:45:00,25.4,76
31/10/2017,10:00:00,22,86
31/10/2017,10:15:00,20.8,92
31/10/2017,10:30:00,20.3,94
31/10/2017,10:45:00,20.3,95
31/10/2017,11:00:00,20.1,96
31/10/2017,11:15:00,20.1,96
31/10/2017,11:30:00,20.3,96
31/10/2017,11:45:00,20.5,94
31/10/2017,12:00:00,20.8,92
31/10/2017,12:15:00,21,90
31/10/2017,12:30:00,20.8,91
31/10/2017,12:45:00,20.5,92
31/10/2017,01:00:00,20.3,93
31/10/2017,01:15:00,20.5,93
31/10/2017,01:30:00,20.5,92
31/10/2017,01:45:00,20.3,93
31/10/2017,02:00:00,20.1,94
31/10/2017,02:15:00,19.8,95
31/10/2017,02:30:00,19.8,96
31/10/2017,02:45:00,19.8,96
31/10/2017,03:00:00,19.8,97
31/10/2017,03:15:00,19.8,97
31/10/2017,03:30:00,19.8,97
31/10/2017,03:45:00,19.8,98
31/10/2017,04:00:00,19.8,98
31/10/2017,04:15:00,19.6,98
31/10/2017,04:30:00,19.8,98
31/10/2017,04:45:00,19.8,98
31/10/2017,05:00:00,19.6,98
31/10/2017,05:15:00,19.6,98
31/10/2017,05:30:00,19.6,98
31/10/2017,05:45:00,19.6,99
31/10/2017,06:00:00,19.6,99
31/10/2017,06:15:00,19.6,99
31/10/2017,06:30:00,19.6,99
31/10/2017,06:45:00,19.6,99
31/10/2017,07:00:00,19.3,99
31/10/2017,07:15:00,19.3,99
31/10/2017,07:30:00,19.6,99
31/10/2017,07:45:00,19.6,99
31/10/2017,08:00:00,19.3,99
31/10/2017,08:15:00,19.6,99
31/10/2017,08:30:00,19.6,99
31/10/2017,08:45:00,19.8,99
31/10/2017,09:00:00,19.6,99
31/10/2017,09:15:00,19.6,99
31/10/2017,09:30:00,19.6,99
31/10/2017,09:45:00,19.3,99
31/10/2017,10:00:00,19.3,99
31/10/2017,10:15:00,19.3,99
31/10/2017,10:30:00,19.3,99
31/10/2017,10:45:00,19.3,99
31/10/2017,11:00:00,19.1,99
31/10/2017,11:15:00,19.1,99
31/10/2017,11:30:00,18.8,99
31/10/2017,11:45:00,18.8,99
01/11/17,12:00:00,18.8,99
01/11/17,12:15:00,18.8,99
01/11/17,12:30:00,18.8,99
01/11/17,12:45:00,18.6,98
01/11/17,01:00:00,18.6,98
01/11/17,01:15:00,18.6,98
01/11/17,01:30:00,18.6,98
01/11/17,01:45:00,18.6,98
01/11/17,02:00:00,18.6,98
01/11/17,02:15:00,18.6,98
01/11/17,02:30:00,18.3,98
01/11/17,02:45:00,18.3,98
01/11/17,03:00:00,18.3,98
01/11/17,03:15:00,18.3,98
01/11/17,03:30:00,18.6,98
01/11/17,03:45:00,18.3,98
01/11/17,04:00:00,18.3,98
01/11/17,04:15:00,18.1,98
01/11/17,04:30:00,18.3,98
01/11/17,04:45:00,18.1,98
01/11/17,05:00:00,18.1,98
01/11/17,05:15:00,18.1,98
01/11/17,05:30:00,17.9,98
01/11/17,05:45:00,18.1,98
01/11/17,06:00:00,17.9,98
01/11/17,06:15:00,17.9,98
01/11/17,06:30:00,17.6,98
01/11/17,06:45:00,17.6,97
01/11/17,07:00:00,17.9,97
01/11/17,07:15:00,17.9,96
01/11/17,07:30:00,18.3,93
01/11/17,07:45:00,19.1,90
01/11/17,08:00:00,19.8,85
01/11/17,08:15:00,20.5,81
01/11/17,08:30:00,20.5,82
01/11/17,08:45:00,20.3,80
01/11/17,09:00:00,20.8,78
01/11/17,09:15:00,20.8,80
01/11/17,09:30:00,19.8,83
01/11/17,09:45:00,20.5,79
01/11/17,10:00:00,20.1,79
01/11/17,10:15:00,20.3,77
01/11/17,10:30:00,20.8,75
01/11/17,10:45:00,21,76
01/11/17,11:00:00,21.3,74
01/11/17,11:15:00,21.5,71
01/11/17,11:30:00,21.5,72
01/11/17,11:45:00,21.5,70
01/11/17,12:00:00,21.8,69
01/11/17,12:15:00,22.5,62
01/11/17,12:30:00,22.7,61
01/11/17,12:45:00,22.5,66
01/11/17,01:00:00,22,66
01/11/17,01:15:00,22.3,64
01/11/17,01:30:00,23,65
01/11/17,01:45:00,22.3,69
01/11/17,02:00:00,21.5,71
01/11/17,02:15:00,22,70
01/11/17,02:30:00,21.8,70
01/11/17,02:45:00,20.3,75
01/11/17,03:00:00,20.3,76
01/11/17,03:15:00,20.3,74
01/11/17,03:30:00,20.1,74
01/11/17,03:45:00,20.3,74
01/11/17,04:00:00,20.5,73
01/11/17,04:15:00,20.3,73
01/11/17,04:30:00,20.1,72
01/11/17,04:45:00,19.8,72
01/11/17,05:00:00,20.1,72
01/11/17,05:15:00,20.1,70
01/11/17,05:30:00,19.8,70
01/11/17,05:45:00,19.6,68
01/11/17,06:00:00,19.3,68
01/11/17,06:15:00,19.3,71
01/11/17,06:30:00,19.1,72
01/11/17,06:45:00,18.6,73
01/11/17,07:00:00,18.3,75
01/11/17,07:15:00,17.9,77
01/11/17,07:30:00,17.9,78
01/11/17,07:45:00,17.9,74
01/11/17,08:00:00,18.3,72
01/11/17,08:15:00,18.3,72
01/11/17,08:30:00,17.6,78
01/11/17,08:45:00,17.1,81
01/11/17,09:00:00,16.6,83
01/11/17,09:15:00,16.4,85
01/11/17,09:30:00,16.4,86
01/11/17,09:45:00,16.2,87
01/11/17,10:00:00,15.9,89
01/11/17,10:15:00,15.9,90
01/11/17,10:30:00,15.9,90
01/11/17,10:45:00,15.7,91
01/11/17,11:00:00,15.7,92
01/11/17,11:15:00,15.9,92
01/11/17,11:30:00,16.2,91
01/11/17,11:45:00,16.2,91
02/11/17,12:00:00,15.9,92
02/11/17,12:15:00,15.7,93
02/11/17,12:30:00,15.4,93
02/11/17,12:45:00,15.4,93
02/11/17,01:00:00,15.4,94
02/11/17,01:15:00,15.2,94
02/11/17,01:30:00,15.4,94
02/11/17,01:45:00,15.2,94
02/11/17,02:00:00,14.9,94
02/11/17,02:15:00,14.9,95
02/11/17,02:30:00,14.7,95
02/11/17,02:45:00,14.7,95
02/11/17,03:00:00,14.7,95
02/11/17,04:15:00,14.7,96
02/11/17,04:30:00,14.7,95
02/11/17,04:45:00,14.7,95
02/11/17,05:00:00,14.7,95
02/11/17,05:15:00,14.4,95
02/11/17,05:30:00,14.7,95
02/11/17,05:45:00,14.4,95
02/11/17,06:00:00,14.2,95
02/11/17,06:15:00,14.4,96
02/11/17,06:30:00,14.7,95
02/11/17,06:45:00,15.4,95
02/11/17,07:00:00,16.2,91
02/11/17,07:15:00,17.1,84
02/11/17,07:30:00,17.9,81
02/11/17,07:45:00,18.1,76
02/11/17,08:00:00,19.1,75
02/11/17,08:15:00,19.8,71
02/11/17,08:30:00,20.8,66
02/11/17,08:45:00,19.8,70
02/11/17,09:00:00,21,63
02/11/17,09:15:00,21,63
02/11/17,09:30:00,21.5,62
02/11/17,09:45:00,21.3,66
02/11/17,10:00:00,22,62
02/11/17,10:15:00,21.3,64
02/11/17,10:30:00,20.5,67
